1.0, 0.9999999999999999, 1.0, 0.9912584657283123, 0.9880024228350166, 0.993061304945983, 0.9925854955468155, 0.9933045287310711, 0.9905807898328549,0.0, 14.08956931709669, 10.78039253768644, 4.614876640070683, 6.38991833568631, 8.9495557400633, 9.65693146549972, 10.42607522758762, 7.504272120850582,1
1.0, 1.0, 1.0, 0.9913672836395078, 0.9884071380056964, 0.9934078118248579, 0.9932471591068751, 0.9935348343447803, 0.9906374246710946,0.0, 14.21401978994457, 10.91910151743641, 4.679876688536298, 6.496307993052758, 9.079578830931844, 9.802282885125116, 10.54525158365799, 7.592534803409127,1
1.0, 0.9999999999999999, 0.9999999999999998, 0.9926972776522951, 0.9927231218815732, 0.995213237390437, 0.9942574198884532, 0.9942863879089585, 0.9919877099299854,0.0, 15.22988328318267, 12.21984346660288, 5.4343318697073, 7.869765541764788, 10.33517124132799, 10.90539413918462, 11.54392244840103, 8.473853597058849,1
1.0, 0.9999999999999998, 1.0, 0.9916566780782348, 0.9887702567050907, 0.9935304605614086, 0.9932608106867995, 0.993762121066651, 0.9913224300196396,0.0, 14.3528934514592, 11.06158308829633, 4.76449483639558, 6.62847077018879, 9.218987554389615, 9.946740461762555, 10.67892284813938, 7.712194414424571,1
1.0, 1.0, 1.0, 0.9917262849249452, 0.9896383261923882, 0.9939777723678603, 0.9937005695854743, 0.9937060775166208, 0.9907319436971913,0.0, 14.37009608044669, 11.16856237148752, 4.806158080668216, 6.764061591858062, 9.314766897928429, 9.993584451066642, 10.69740802717927, 7.702048504349389,1
1.0, 0.9999999999999999, 0.9999999999999999, 0.9920227937392622, 0.9904194938525499, 0.9943954090503158, 0.9941687036885198, 0.9940203864359322, 0.9912446059132103,0.0, 14.64635761589136, 11.49994874002094, 4.993053233568342, 7.093733718543094, 9.635706294815272, 10.29701457106455, 10.9664786559696, 7.931248368895278,1
1.0, 0.9999999999999999, 1.0, 0.9921524999729313, 0.9917474871346084, 0.9947151198139309, 0.9937535957683374, 0.9937719662080721, 0.9909264383803263,0.0, 14.9922430143159, 11.94911073080138, 5.266325872505496, 7.588759761396597, 10.07687736774812, 10.68012429163505, 11.31804712220701, 8.255616764782548,1
1.0, 1.0, 1.0, 0.9913985753595624, 0.9888112872191089, 0.9935220527136679, 0.9931894079579957, 0.9934722940393413, 0.9905205847928948,0.0, 14.35259921474883, 11.08493683435825, 4.772628942246679, 6.657197473534684, 9.242551924571275, 9.96554133629886, 10.68526295265548, 7.71025947911285,1
1.0, 1.0, 1.0, 0.9921270914921279, 0.9912594596864217, 0.9946137774145378, 0.9939520741753832, 0.9938586631153015, 0.9909633547181236,0.0, 14.7675597972311, 11.6620599726978, 5.102807534530184, 7.287052870529953, 9.792358974368529, 10.41393682268474, 11.09138020639253, 8.066885015006479,1
1.0, 1.0, 0.9999999999999999, 0.9925192754481483, 0.992017275499273, 0.9948689472213419, 0.9939535590875179, 0.9941009035348268, 0.991712378549673,0.0, 14.97577500341814, 11.90477634292016, 5.246226541674615, 7.533694314005061, 10.02870018759909, 10.63550604532472, 11.29405472482058, 8.247302130953914,1
1.0, 1.0, 1.0, 0.9913459084833377, 0.9879227849791169, 0.9930745462153268, 0.9927108782046252, 0.993396034683823, 0.9907211193342199,0.0, 13.94688957067734, 10.61076731828488, 4.514364722674082, 6.213822655407775, 8.779598479819873, 9.492448467973787, 10.28129963200919, 7.377665438495358,1
1.0, 1.0, 0.9999999999999998, 0.9921972849274793, 0.9910716201001749, 0.994411898718666, 0.9935330292769406, 0.9938873939170676, 0.991456772068916,0.0, 14.82851549266607, 11.69352613819599, 5.141254299486891, 7.322642133021527, 9.82887140925865, 10.45623374515211, 11.15167859908746, 8.145803769164619,1
1.0, 0.9999999999999998, 1.0, 0.9919534604985587, 0.9900254605578372, 0.9940863227597526, 0.9936157543530637, 0.9938375217090192, 0.9912050973122972,0.0, 14.4700085325262, 11.27888412959708, 4.888461399991725, 6.89744388202998, 9.42237239875227, 10.07384929963954, 10.79431264056391, 7.813993792877918,1
1.0, 0.9999999999999999, 0.9999999999999998, 0.9914777256197397, 0.9887547089038118, 0.9935361476499942, 0.9932659511861315, 0.9935712930795297, 0.9907351181316008,0.0, 14.2796134465296, 11.01811018636175, 4.737420586011347, 6.612607721057662, 9.175372188001868, 9.875336965982884, 10.61001055835507, 7.648430901729836,1
1.0, 0.9999999999999999, 0.9999999999999998, 0.9920961061823458, 0.9913503139525984, 0.9946497285069057, 0.9939602066013266, 0.9939104527456482, 0.9911191285236078,0.0, 14.97715914306953, 11.89082937755106, 5.248275534247876, 7.524844294814368, 10.02022996131223, 10.6312428420123, 11.29979473969917, 8.265657683910328,1
1.0, 0.9999999999999999, 1.0, 0.9921055566683803, 0.990802072078231, 0.9943986200070261, 0.9937608860815225, 0.9939029131173708, 0.9912854887962296,0.0, 14.72363612166472, 11.60289912144198, 5.071713856934195, 7.233756634848612, 9.738576392962637, 10.36404506740195, 11.04644419716667, 8.026756283198385,1
1.0, 1.0, 0.9999999999999999, 0.9917621172684611, 0.9895677520727404, 0.993785655589189, 0.9931521320917011, 0.9935442316413728, 0.9907646037833682,0.0, 14.22545362109306, 11.02641048840106, 4.740151303633296, 6.669254745381179, 9.177423946019392, 9.818930055463802, 10.55647026791824, 7.598396183424426,1
1.0, 0.9999999999999999, 1.0, 0.9919911941945386, 0.99034808056329, 0.9942193340581484, 0.993712369521682, 0.9939277091585409, 0.9914070252927367,0.0, 14.76500739276945, 11.59327576149248, 5.07132767428606, 7.18926165755671, 9.733436572768639, 10.40148705059799, 11.08724823697536, 8.070700075425595,1
